track_id,location,latitude,longitude
TRASZQB12903CAAE1B,Gothenburg/ Sweden,57.70133,11.96689
TRAJHCS128F93192B5,S�/ France,46.71067,1.71819
TRAQJMP128F92E3821,UK,54.31407,-2.23001
TRARMUI128F147162F,Woking/ Surrey/ England,51.31476,-0.56623
TRAUOXB128F146573B,Washington/ England,54.89814,-1.53179
TRABIPA128F1458F79,London/ England,51.50632,-0.12714
TRAXBUJ128F4247432,Houston,29.76045,-95.36978
TRALOBE12903CDA6C5,Earth,34.23294,-102.4102
TRAXUBG128F9332164,Tacoma/ WA,47.25513,-122.44165
TRACBWQ128F92F2B91,Columbus/ GA,32.46292,-84.98763
TRABYAR128F931B1A4,Ukiah/ CA,39.15093,-123.2079
TRAQRRD128F425F8E7,Paris/ France,48.85692,2.34121
TRBARSX12903D03AE5,Ibadan/ Nigeria,7.37884,3.89527
TRBBHFE12903CA5EEB,Madison/ WI,43.07295,-89.38669
TRASQCW12903CA07D9,Muswell Hill/ London/ England,51.59109,-0.14858
TRBCWPC128F42438DF,Minneapolis/ MN,44.97903,-93.26493
TRANIPA128F93151A2,East Orange/ NJ,40.76099,-74.20991
TRAWODX128F42AC413,Cork/ Ireland,51.89834,-8.47277
TRAMBHU128F425A620,Newton-le-Willows/ Merseyside/ England,53.45644,-2.63265
TRATFEN128F14A3A6E,Chickasaw County/ MS,33.90698,-88.95535
TRBEFJE128F932139E,Dublin/ Ireland,53.34376,-6.24953
TRADNRG128F4295A0E,Brownsville/ TX,25.89958,-97.49553
TRADWAU128F145622F,Birmingham,52.47859,-1.9086
TRBBHUW128F429476F,Germany,51.16418,10.45415
TRBFICL12903C9CE02,London/ England,51.50632,-0.12714
TRBEUMG128F422305C,Austin,30.2676,-97.74298
TRAJLEC128F93385A1,Paris/ France,48.85692,2.34121
TRAABLR128F423B7E3,Toronto/ Ontario/ Canada,43.64856,-79.38533
TRAHZIL12903CF1DC2,Marlin/ TX,31.30627,-96.89774
TRAXLLN128F428B982,New York/ NY,40.71455,-74.00712
TRAZOEU128F92E28DD,New York/ New York,40.71455,-74.00712
TRBFOEA128F425D2DB,Berkeley/ CA,37.8695,-122.2705
TRATWYC12903CE60D6,Morris Plains/ NJ,40.82624,-74.47995
TRARSKA128F9336A04,Kentwood/ LA; Los Angeles/ CA,34.05349,-118.24532
TRAADLH12903CA70EE,Detroit/ MI,42.33168,-83.04792
TRBBIBE128F4226E29,Ghent/ Belgium,51.05563,3.72856
TRANPHV128F9344CC3,Santa Barbara/ CA,34.41925,-119.69887
TRATQDK128F1489B3E,Hermosa Beach/ CA,33.86404,-118.39535
TRBBOPV12903CFB50F,New York/ NY [The Bronx],40.71455,-74.00712
TRADZQV128F14A5760,Bellhaven/ NC,35.21962,-80.01955
TRAQYUA128F428742F,Rossville/ Tennessee (Lived in Como/ Mississippi),34.51042,-89.94049
TRADRHX12903CCD1DF,Humboldt/ TN,35.82213,-88.91599
TRACXGH128F931686C,Dayton/ OH,39.75911,-84.19444
TRBDUXD128F148328A,Hacienda Heights/ CA,33.99363,-117.97092
TRBGKJU128E079851F,Dayton/ OH,39.75911,-84.19444
TRBCBXZ128F14628C3,Newcastle/ England,54.97791,-1.61237
TRAUFLM128F42AECDC,Kentwood/ LA; Los Angeles/ CA,34.05349,-118.24532
TRAZSRV128F1452866,Dublin/ Ireland,53.34376,-6.24953
TRABPUI12903CF22CE,H�enlinna/ Finland,64.95014,26.06739
TRALKHJ128F92E9D36,Spring Fork/ MO,38.57842,-93.2393
TRBBUCK128F42AFAD6,Harlem/ New York/ NY,40.8079,-73.9454
TRAMFHI12903CB4349,New Orleans/ LA,29.95369,-90.07771
TRBCGXN128F148C0CD,Queens/ NY,40.7038,-73.83168
TRARODV128F1460DBC,Philadelphia/ PA,39.95227,-75.16237
TRAZRBR128E0782989,Wangaratta/ Victoria/ Australia,-36.35484,146.32611
TRBEQFT128F4238A28,YAHD!,39.49974,-111.54732
TRAZWTT128F935AA16,Lund/ Sweden,55.70622,13.1876
TRAXRSK128F42B44D2,Los Angeles/ Ca,34.05349,-118.24532
TRAKMGY128F4269E37,Los Angeles/ CA,34.05349,-118.24532
TRARSAM128F4256E04,Norrtälje,59.75952,18.70249
TRBHQUM128F9309DE1,Birmingham/ England,52.47859,-1.9086
TRAXZSJ128F145B3B0,England,52.88356,-1.97406
TRAIVMM128F4266056,Los Angeles/ CA,34.05349,-118.24532
TRABWPT128F42B06CC,Los Angeles/ CA,34.05349,-118.24532
TRALENK128F92F39E9,California - LA,34.05349,-118.24532
TRALPQV128F424F989,Berlin/ Germany,52.51607,13.37698
TRAIZQI128F42A51F9,Brooklyn/ NY,40.65507,-73.94888
TRAFYYU128F4229376,Buffalo/ New York,42.88544,-78.87846
TRBEHFA128F145B3DA,England,52.88356,-1.97406
TRAHBQT128F4213403,Davis/ CA,38.54666,-121.74477
TRAEQQE128F42920E3,Dry Ridge/ KY,38.68193,-84.59431
TRAVLXZ128F42A22E4,Galloway/ Panola County/ TX,32.20049,-94.35887
TRBDCAH128EF362D31,Los Angeles/ CA,34.05349,-118.24532
TRAWEDC128F14A2EBA,San Francisco Bay Area,37.87869,-121.94345
TRBDLRT128F4296B2F,Georgia,32.67828,-83.22295
TRAYMFR12903D09540,Dry Ridge/ KY,38.68193,-84.59431
TRARBJW128E0788A1A,Manchester/ England,53.4796,-2.24881
TRAWCQE128F14676AC,NORTH FORT MYERS/ Florida,34.05349,-118.24532
TRAIYDL128E0791583,St Michael/ Barbados ,13.11199,-59.59895
TRAMTFQ128F9352EDB,Nordrhein-Westfalen,51.42721,7.66379
TRAAJJG128F4284B27,Lansing/ MI,42.73383,-84.59334
TRAIKBB128F428AD73,Elkhart/ IN,41.68676,-85.97567
TRAHJCI128F92FFB38,Harlem/ New York/ NY,40.8079,-73.9454
TRAEARU128E0781A02,London/ UK,51.50632,-0.12714
TRBFTJP128F426AC3F,England,52.88356,-1.97406
TRAAOJI128F1458DCD,London/ England,51.50632,-0.12714
TRAYLRT128F42605AF,Lansing/ MI,42.73383,-84.59334
TRAVWTN128F425D2D5,Berkeley/ CA,37.8695,-122.2705
TRABKBS128F42823EC,Chino Hills/ CA,33.99604,-117.75801
TRABAFJ128F42AF24E,Orlando/ FL,28.53823,-81.37739
TRBFJKU12903CEDB0C,San Antonio/ TX,29.42449,-98.49462
TRAPYVH128F428CFD7,Providence/ RI,41.82387,-71.41199
TRAWFCM12903CBE6FA,Latvia,56.87546,24.6075
TRAYICR128F4282520,CANADA - Ontario,49.38426,-84.75627
TRAKLML128E07999DA,London,51.50632,-0.12714
TRANEQB128F4284978,Ireland,53.41961,-8.24055
TRATBGP128F1482545,Manchester/ England,53.4796,-2.24881
TRANYAM12903CD9CFC,Houma/ LA,29.59733,-90.71913
TRARYCL128F1456224,Birmingham,52.47859,-1.9086
TRAASFP128F42980BD,Sevenoaks/ United Kingdom,51.27562,0.17898
TRAPDQG128F93018C0,Atlanta/ GA,33.74831,-84.39111
TRAHUQT128F4281228,Hanna/ Alberta/ Canada,49.26044,-123.11403
TRABXPR128F92F27FE,Ohsawa/ Ontario,43.72233,-90.59239
TRBHLDQ128F423EF10,Nashville / Los Angeles,42.33168,-83.04792
TRASWIV128E0788A84,Chicago/ IL,41.88415,-87.63241
TRACTHF128F4295A22,Brownsville/ TX,25.89958,-97.49553
TRACTUH128F92C93A3,Brooklyn/ NY,40.65507,-73.94888
TRARQSD128F427E2AA,Seattle/ WA,47.60356,-122.32944
TRAHKMS128F934B09E,Los Angeles/ CA,34.05349,-118.24532
TRADQBK128F92E8B5F,Nashville/ TN,36.16778,-86.77836
TRAURRO128F1489B2C,Hermosa Beach/ CA,33.86404,-118.39535
TRBEFQB128F932138A,Dublin/ Ireland,53.34376,-6.24953
TRBHNUB12903CC2475,Mass. - Boston,42.31256,-71.08868
TRAGKTN128F933C68B,Toronto/ Ontario/ Canada,43.64856,-79.38533
TRAZYQF12903CE3DA5,Venus,27.10442,-81.33231
TRAECWI128F4226133,New York,40.71455,-74.00712
TRAWNOH128F4287513,Glasgow ,55.8578,-4.24251
TRAWOCY128F145B051,New York/ NY,40.71455,-74.00712
TRACUCQ128F92FFBF7,Ibadan/ Nigeria,7.37884,3.89527
TRANRGP128F1465737,Washington/ England,54.89814,-1.53179
TRASHSN12903CA9E34,Harlem/ New York,40.8079,-73.9454
TRAMEBP12903CD7EEA,New York/ NY,40.71455,-74.00712
TRAKBON128F9311039,London/ England,51.50632,-0.12714
TRBEIYU128F92E88A9,Los Angeles/ CA,34.05349,-118.24532
TRAXQZA128F1463DEB,Heston/ Middlesex/ England,51.4855,-0.37196
TRBHOXV128F92FBB72,Madisonville/ TN,35.52069,-84.36354
TRAAZQW128F93430DC,Vermillion/ SD,42.78668,-96.92803
TRAHIJE128F4243356,Ft. Lauderdale/ FLORIDA,26.12367,-80.14356
TRAIELD128F92DC682,Nashville/ Tennessee,36.16778,-86.77836
TRAUJTZ12903CF7BB4,Freehold/ NJ,40.23447,-74.29504
TRAFRYJ128F92E638B,Cleveland/ OH,41.50471,-81.69074
TRAYWHE128F92E9D6A,Atlanta/ GA,33.74831,-84.39111
TRBCWYJ128F93213A1,Dublin/ Ireland,53.34376,-6.24953
TRATRMZ128F42A9AAC,California - LA,34.05349,-118.24532
TRAMEDG128E07933F4,London,51.50632,-0.12714
TRBIGRY128F42597B3,Ibadan/ Nigeria,7.37884,3.89527
TRAREDZ12903CFB6E3,Sweden,62.19845,17.55142
TRAPOYU128F42644C3,New York,40.71455,-74.00712
TRAEVLO128F933DE9E,New York/ NY,40.71455,-74.00712
TRAEFON128E078C6F8,Lincoln Park/ MI,42.25147,-83.18186
TRANULO128F422E6FE,Bogota/ COL,4.65637,-74.11779
TRAPMRB128E078E21E,London,51.50632,-0.12714
TRAKLEZ128F4270649,NY - New York City,40.71455,-74.00712
TRAFTCT128F425A900,Newton-le-Willows/ Merseyside/ England,53.45644,-2.63265
TRAKXPE128F1462FF2,Aiken/ SC,33.56173,-81.72239
TRBDNGV128F42895AE,Madisonville/ TN,35.52069,-84.36354
TRBGPCC128F428FF02,Venice/ CA,34.05349,-118.24532
TRBFHRA128F424D28A,Chattanooga/ TN,35.04644,-85.30946
TRBAUVN128F932FEF8,Kentwood/ LA; Los Angeles/ CA,34.05349,-118.24532
TRAHBOV128F92EF77A,Mass. - Western,42.18419,-71.71818
TRAPDIO128F933C680,Toronto/ Ontario/ Canada,43.64856,-79.38533
TRBGHJG128F428ADB4,Orange County/ CA,33.6671,-117.76505
TRAKDCQ128F42A247A,Harlem/ New York/ NY,40.8079,-73.9454
TRAQPHD128F4226E5E,Ghent/ Belgium,51.05563,3.72856
TRBFLFI128F427F374,Austin/ TX,30.2676,-97.74298
TRBDFCT128F4285E05,McMinnville/ TN,35.68094,-85.77449
TRBETVK128F4288B49,San Francisco/ CA,37.77916,-122.42005
TRAAABD128F429CF47,Memphis/ TN,35.14968,-90.04892
TRBBAKH128F92FA339,Anderson/ IN,40.10216,-85.67869
TRARJEK128F930B3AA,Dallas/ TX,32.77815,-96.7954
TRAUEYX12903CEAF48,Melbourne,-37.81753,144.96715
TRAZCOX128F42B6555,UK,54.31407,-2.23001
TRBCQLB128F9332CF4,Arizona,34.16788,-111.9307
TRBFIHG128F4289CF9,Anderson/ IN,40.10216,-85.67869
TRAAMES128F42AF068,Seattle/ WA,47.60356,-122.32944
TRADKAX128E0786B92,BA,-13.442,-41.9952
TRANWBG128F934AC15,Los Angeles/ CA,34.05349,-118.24532
TRAMVOM128F42ACB16,London/ England,51.50632,-0.12714
TRAJDGB128F42882AC,Atlanta/ GA,33.74831,-84.39111
TRAQMNB12903CDD58F,Melbourne/ Australia,-37.81753,144.96715
TRAHCVT128F4282806,katy,29.78772,-95.82333
TRAEPGH128F9343CD8,Buenos Aires.,-34.60852,-58.37354
TRAFMPX128F4246C49,Nueva Jersey (Estados Unidos),40.14323,-74.72671
TRACYCJ128F9309246,Kentwood/ LA; Los Angeles/ CA,34.05349,-118.24532
TRBIJMU12903CF892B,Portugal,39.55792,-7.84481
TRAUNPM12903CB7CCC,San Francisco/ CA,37.77916,-122.42005
TRAVRJA128F9329C4C,Seattle/ WA,47.60356,-122.32944
TRBGUUE128F1494FB6,London/ UK,51.50632,-0.12714
TRAYKTU128F934C82A,San Francisco Bay Area,37.87869,-121.94345
TRAADNA128F9331246,Dallas/ TX,32.77815,-96.7954
TRAGBOR128F92E1064,Norway,64.55653,12.66538
TRAAPIV128F1493132,Belfast/ Northern Ireland,54.5958,-5.93494
TRBBDXO128F14A4737,Dayton/ OH,39.75911,-84.19444
TRALPGW12903CAFFB5,Jacksonville/ FL,30.33138,-81.6558
TRAKVSG128EF34E609,France,46.71067,1.71819
TRAETAG128F93385AE,Paris/ France,48.85692,2.34121
TRAEZFJ128F422A5C0,Tokyo,35.67048,139.74092
TRBBYFJ128F42A22D4,Galloway/ Panola County/ TX,32.20049,-94.35887
TRAVKGM12903CA66FB,Los Angeles/ CA,34.05349,-118.24532
TRAOKXG128F4232497,Toronto/ Ontario/ Canada,43.64856,-79.38533
TRBDWRY128F427991E,Dallas/ TX,32.77815,-96.7954
TRAGSJQ128F149EF8D,Buffalo/ New York,42.88544,-78.87846
TRAIBXQ128F425E6A5,Nashville/ Tennessee,36.16778,-86.77836
TRAVANT128F92E3F71,New York/ New York,40.71455,-74.00712
TRACLHC128F9343C39,New Hampshire,44.00118,-71.6342
TRACLRS12903CE9386,Itawamba County/ MS,34.27611,-88.35068
TRBDCAB128F92F7EE4,Oxford/ England,51.7562,-1.25949
TRBFKHT128F427215E,New York/ NY [Manhattan],40.79086,-73.96644
TRAOMKV128F428CD51,Atlanta/ GA,33.74831,-84.39111
TRAFAAS12903CF0BE2,Portugal,39.55792,-7.84481
TRAROPS128F92F09A5,Salina/ OK,36.2929,-95.15261
TRABNEX128F92C9DEA,Nashville/ Tennessee,36.16778,-86.77836
TRAJFQF128F92E354E,California - LA,34.05349,-118.24532
TRAIKSH128E07816DF,Wangaratta/ Victoria/ Australia,-36.35484,146.32611
TRBGRGT12903CC5019,Mass. - Boston,42.31256,-71.08868
TRALCCO12903CEBB97,Boston/ MA,42.31256,-71.08868
TRAJFFF128F429874A,NORTH FORT MYERS/ Florida,34.05349,-118.24532
TRAGGVS128F4250CE8,Athens/ Greece,37.97615,23.73641
TRBFSKB128F145C5B1,Louisville/ KY,38.25486,-85.7664
TRAPFXX128E0785EBA,New York/ New York,40.71455,-74.00712
TRAPVGB128F42725AF,Anderson/ IN,40.10216,-85.67869
TRAPAES128E0786E60,Florida,27.9758,-81.54106
TRBGRWH128F92E3551,California - LA,34.05349,-118.24532
TRAFTMA128F933A3D7,Buenos Aires.,-34.60852,-58.37354
TRBCJIX128F424F99E,Berlin/ Germany,52.51607,13.37698
TRAHYDH128F9325200,New Jersey,40.14323,-74.72671
TRANTAN128E078B326,Lincoln Park/ MI,42.25147,-83.18186
TRAXOQD12903CDD59D,Melbourne/ Australia,-37.81753,144.96715
TRANDEK128F4259EBC,London/ England,51.52328,-0.21346
TRAXIYW12903CB4343,New Orleans/ LA,29.95369,-90.07771
TRAPQBU128F934C32D,Dublin/ Ireland,53.34376,-6.24953
TRAYYKO128F92E133B,California - SF,37.77916,-122.42005
TRATQUI128F9347C68,Brighton/ MA,42.3519,-71.14566
TRBAJRL128F1482E66,Jacksonville/ FL,30.33138,-81.6558
TRBHKCL128F425A036,London/ England,51.50632,-0.12714
TRBBOUN128F425A4E6,Newton-le-Willows/ Merseyside/ England,53.45644,-2.63265
TRAOHNR128F428CD58,Atlanta/ GA,33.74831,-84.39111
TRAMNJB128F92EFDC7,Finland,64.95014,26.06739
TRADFJJ128F934857E,Bay Area/ CA,37.87869,-121.94345
TRACNXS128F93395BA,Nottingham/ England,52.94922,-1.14392
TRBICVB128F9326B65,Campbell/ CA,37.28848,-121.94486
